ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,bmsy,msy1,fmsy1,q1,q2,q3,SSB1,f
7261.99,0.472954,0.389684,2942.29,1281.35,0.088968,1.42349, 59116.5, 24688.8, 3543.76, 0.189057,0.108163,0.122409,0.0165414,14607.4,123.891
6827.59,0.422584,0.37983,2825.7,970.647,0.088968,1.42349, 57786.5, 25097.5, 2995.77, 0.154051,0.116616,0.15294,0.016902,12897.8,122.595
4999.71,0.551708,0.397151,2887.03,1268.32,0.088968,1.42349, 39541.7, 15592.7, 2786.38, 0.241829,0.116148,0.151036,0.0165548,12797.4,122.347
6443.14,0.503229,0.411685,3210.22,1413.66,0.088968,1.42349, 48241.8, 19727.9, 3225.45, 0.220596,0.1112,0.131161,0.0152189,14031.6,128.671
4046,0.62362,0.38443,2983.31,1035.04,0.088968,1.42349, 33623.3, 12602.6, 2550.35, 0.276564,0.110836,0.100002,0.0165326,20496.1,126.594
4363.29,0.649503,0.362595,2667.52,749.335,0.088968,1.42349, 39623.5, 14577.9, 2953.01, 0.273816,0.125398,0.106867,0.0186245,20240.3,118.772
3709.8,0.70976,0.354036,2429.01,737.551,0.088968,1.42349, 34928.4, 12336.2, 2725.54, 0.301167,0.144264,0.133112,0.0210788,17665.7,112.744
5364.24,0.574105,0.368147,2527.13,1028.69,0.088968,1.42349, 47604.9, 18443.3, 3254.14, 0.234962,0.133948,0.151914,0.0197028,15024,120.438
4034.93,0.672184,0.371398,2542.78,900.577,0.088968,1.42349, 35333.7, 12807, 2757.05, 0.294902,0.123352,0.130276,0.0193949,15599.8,121.242
3860.05,0.6617,0.378939,2460.15,827.354,0.088968,1.42349, 32786.8, 11971.7, 2571.48, 0.295283,0.127637,0.156757,0.0197914,13726.3,121.702
4255.6,0.672575,0.359727,2489.98,569.936,0.088968,1.42349, 39112.7, 14166.5, 2973.1, 0.284704,0.130367,0.131539,0.020278,16562.9,117.875
3525.86,0.689666,0.364227,2458.22,574.659,0.088968,1.42349, 31801.7, 11388.7, 2488.12, 0.298851,0.131428,0.124073,0.0209243,15186.4,121.158
3805.04,0.742391,0.354351,2468.63,589.911,0.088968,1.42349, 35776.9, 12360.5, 2884.18, 0.320923,0.135372,0.120927,0.0205067,16962.8,124.304
